N,Q,V
77.1115625000093,0.0180601026105669,3.128732
77.1115625000093,0.0187547261363814,3.1318827
77.1115625000093,0.0194493485018497,3.1350334
77.1115625000093,0.0201439709110684,3.1381054
77.1115625000093,0.0208385885149299,3.1410594
77.1115625000093,0.021533204378874,3.1439738
77.1115625000093,0.0222278241829088,3.1469669
77.1115625000093,0.0229224394664002,3.1497633
77.1115625000093,0.0236170519808706,3.1526384
77.1115625000093,0.0243116603249868,3.1555529
77.1115625000093,0.0250062692057546,3.1581917
77.1115625000093,0.0257008863497416,3.1609881
77.1115625000093,0.0263954974849108,3.1635087
77.1115625000093,0.0270901087629869,3.1662657
77.1115625000093,0.0277847184205373,3.1689045
77.1115625000093,0.0284793273882802,3.1715827
77.1115625000093,0.0291739350435299,3.1740246
77.1115625000093,0.0298685466053263,3.1765451
77.1115625000093,0.0305631451428307,3.1790657
77.1115625000093,0.0312577555339729,3.1815469
77.1115625000093,0.0319523600478787,3.1840281
77.1115625000093,0.0326469654700131,3.1864307
77.1115625000093,0.033341571472151,3.1888726
77.1115625000093,0.0340361778568946,3.1911569
77.1115625000093,0.0347307942129517,3.1935594
77.1115625000093,0.0354254139405908,3.1958437
77.1115625000093,0.0361200291256036,3.1982856
77.1115625000093,0.0368146482946862,3.2005699
77.1115625000093,0.0375092694012706,3.2026966
77.1115625000093,0.0382038859543271,3.2048628
77.1115625000093,0.0388984955678728,3.2071078
77.1115625000093,0.0395931097568004,3.2093134
77.1115625000093,0.0402877246793789,3.2114007
77.1115625000093,0.0409823403679657,3.2136064
77.1115625000093,0.0416769547212728,3.2155755
77.1115625000093,0.0423715737045797,3.2178204
77.1115625000093,0.0430661882768928,3.2199078
77.1115625000093,0.0437608077528381,3.2219164
77.1115625000093,0.0444554268452793,3.2240038
77.1115625000093,0.0451500430262163,3.2260914
77.1115625000093,0.0458446633883243,3.2280211
77.1115625000093,0.046539281101888,3.2299116
77.1115625000093,0.0472339001835378,3.2318809
77.1115625000093,0.0479285202172513,3.2340076
77.1115625000093,0.0486231378320567,3.2357011
77.1115625000093,0.049317757854716,3.2377887
77.1115625000093,0.0500123783046214,3.2396791
77.1115625000093,0.0507070057157983,3.2415302
77.1115625000093,0.0514016323173099,3.2434993
77.1115625000093,0.0520962511578285,3.245311
77.1115625000093,0.0527908729097155,3.2470441
77.1115625000093,0.0534854924943967,3.2489345
77.1115625000093,0.0541800923448012,3.2507856
77.1115625000093,0.0548746929094611,3.2525187
77.1115625000093,0.0555692894112057,3.2542908
77.1115625000093,0.056263888013738,3.2561026
77.1115625000093,0.0569584894189369,3.257875
77.1115625000093,0.0576530859424761,3.2596471
77.1115625000093,0.058347683035592,3.2613409
77.1115625000093,0.0590422829844835,3.2630737
77.1115625000093,0.0597368841046991,3.2646885
77.1115625000093,0.0604314812192536,3.266382
77.1115625000093,0.0611260789794329,3.2680755
77.1115625000093,0.0618206841274686,3.2697692
77.1115625000093,0.0625152853133223,3.2713051
77.1115625000093,0.0632098857002598,3.2731168
77.1115625000093,0.0639044903232999,3.274653
77.1115625000093,0.0645990940921869,3.2761495
77.1115625000093,0.0652936975764635,3.2777643
77.1115625000093,0.0659883109446293,3.2795365
77.1115625000093,0.0666829191139052,3.2810333
77.1115625000093,0.0673775214493053,3.2826874
77.1115625000093,0.0680721253716533,3.284184
77.1115625000093,0.068766728954578,3.2857201
77.1115625000093,0.0694613395316739,3.287256
77.1115625000093,0.0701559432129669,3.2887526
77.1115625000093,0.0708505426147716,3.2902887
77.1115625000093,0.0715451421156396,3.2918246
77.1115625000093,0.0722397327288225,3.2932818
77.1115625000093,0.0729343302483368,3.2946997
77.1115625000093,0.0736289311061435,3.2961965
77.1115625000093,0.0743235275968933,3.2977324
77.1115625000093,0.0750181313442485,3.2991502
77.1115625000093,0.0757127319827695,3.3006468
77.1115625000093,0.0764073306404284,3.3020647
77.1115625000093,0.0771019310386234,3.3034039
77.1115625000093,0.0777965292695448,3.3049397
77.1115625000093,0.0784911288467323,3.306397
77.1115625000093,0.0791857179277039,3.3076968
77.1115625000093,0.079880306691191,3.3091147
77.1115625000093,0.0805749003909641,3.3104143
77.1115625000093,0.0812694886840482,3.3118322
77.1115625000093,0.081964079341134,3.3132501
77.1115625000093,0.0826586806258901,3.314589
77.1115625000093,0.0833532774339718,3.3160462
77.1115625000093,0.0840478783796183,3.3173854
77.1115625000093,0.0847424777818892,3.3186064
77.1115625000093,0.0854370799531471,3.3199849
77.1115625000093,0.0861316760938941,3.3212059
77.1115625000093,0.0868262676702373,3.3226631
77.1115625000093,0.0875208548356544,3.3239233
77.1115625000093,0.08821544483618,3.3251836
77.1115625000093,0.0889100136805386,3.3264832
77.1115625000093,0.0896045992704349,3.3278224
77.1115625000093,0.0902991933313073,3.3290434
77.1115625000093,0.0909937927115038,3.3304219
77.1115625000093,0.0916883898369599,3.3316033
77.1115625000093,0.0923829927851274,3.3328242
77.1115625000093,0.093077595328615,3.3340452
77.1115625000093,0.0937722021840837,3.3353055
77.1115625000093,0.0944668066542732,3.3365264
77.1115625000093,0.0951614114412605,3.337708
77.1115625000093,0.0958560219524214,3.3390472
77.1115625000093,0.0965506091509162,3.3402681
77.1115625000093,0.0972451957032267,3.3414495
77.1115625000093,0.0979397906174639,3.3427494
77.1115625000093,0.0986343872833252,3.343852
77.1115625000093,0.0993289833248562,3.3451517
77.1115625000093,0.100023580691367,3.3461757
77.1115625000093,0.10071817584682,3.3473966
77.1115625000093,0.101412770017141,3.3486176
77.1115625000093,0.102107371662861,3.3497205
77.1115625000093,0.102801969017936,3.3508625
77.1115625000093,0.103496579157122,3.3520048
77.1115625000093,0.104191185136931,3.3530681
77.1115625000093,0.104885795385361,3.3542497
77.1115625000093,0.105580406947437,3.3553917
77.1115625000093,0.10627501779775,3.356534
77.1115625000093,0.106969631449958,3.3576367
77.1115625000093,0.107664244621523,3.3587003
77.1115625000093,0.108358862903875,3.359803
77.1115625000093,0.109053484229313,3.3609056
77.1115625000093,0.109748112220501,3.3620479
77.1115625000093,0.110442736894718,3.3631899
77.1115625000093,0.111137361273744,3.3643322
77.1115625000093,0.111831983649614,3.3653562
77.1115625000093,0.112526612067185,3.3663409
77.1115625000093,0.113221237245475,3.3674829
77.1115625000093,0.113915867436379,3.3684676
77.1115625000093,0.114610494299825,3.3695705
77.1115625000093,0.11530512315517,3.3705156
77.1115625000093,0.115999755042691,3.3716185
77.1115625000093,0.116694390202713,3.3726819
77.1115625000093,0.117389021991662,3.3737452
77.1115625000093,0.118083648384332,3.3748085
77.1115625000093,0.118778274623905,3.3757539
77.1115625000093,0.119472903074214,3.3767779
77.1115625000093,0.120167528153534,3.3776836
77.1115625000093,0.120862162338986,3.3788259
77.1115625000093,0.121556779658517,3.379771
77.1115625000093,0.122251400502116,3.3808346
77.1115625000093,0.122946025362473,3.3817403
77.1115625000093,0.123640653047095,3.3828037
77.1115625000093,0.124335282515784,3.3837883
77.1115625000093,0.125029912444568,3.3846941
77.1115625000093,0.125724538639959,3.3857181
77.1115625000093,0.126419165011063,3.3867421
77.1115625000093,0.127113795968128,3.3876481
77.1115625000093,0.127808422481622,3.3886328
77.1115625000093,0.128503046991747,3.3895385
77.1115625000093,0.129197667911759,3.3905625
77.1115625000093,0.129892290386386,3.3915079
77.1115625000093,0.130586922339011,3.3924136
77.1115625000093,0.131281552081028,3.3934376
77.1115625000093,0.131976180903329,3.394304
77.1115625000093,0.132670808488863,3.3951707
77.1115625000093,0.133365436589457,3.396234
77.1115625000093,0.134060067885649,3.3971004
77.1115625000093,0.134754697999768,3.3980458
77.1115625000093,0.135449324436586,3.3988333
77.1115625000093,0.136143953631685,3.3997786
77.1115625000093,0.136838579225244,3.4007633
77.1115625000093,0.137533210335558,3.4015903
77.1115625000093,0.138227841413184,3.4025354
77.1115625000093,0.138922474527198,3.4034808
77.1115625000093,0.139617106304533,3.4043078
77.1115625000093,0.140311736998902,3.4051743
77.1115625000093,0.141006357437719,3.4060013
77.1115625000093,0.141700975895479,3.4069073
77.1115625000093,0.142395606096963,3.4078131
77.1115625000093,0.143090232621121,3.4086008
77.1115625000093,0.14378486067783,3.4093885
77.1115625000093,0.144479491536832,3.4104912
77.1115625000093,0.145174111657986,3.4112003
77.1115625000093,0.145868723208542,3.4121454
77.1115625000093,0.146563333019248,3.4129725
77.1115625000093,0.147257946540875,3.4137995
77.1115625000093,0.147952561507187,3.4146266
77.1115625000093,0.148647172795114,3.4154932
77.1115625000093,0.149341780876652,3.4164383
77.1115625000093,0.150036392898009,3.4171081
77.1115625000093,0.150731001384566,3.4180138
77.1115625000093,0.151425611600529,3.4187622
77.1115625000093,0.152120219047063,3.4196286
77.1115625000093,0.152814832645103,3.4204164
77.1115625000093,0.153509439314686,3.4212434
77.1115625000093,0.154204046159168,3.4220705
77.1115625000093,0.154898652106205,3.4228187
77.1115625000093,0.155593258031464,3.4236064
77.1115625000093,0.156287863672045,3.424473
77.1115625000093,0.156982473679844,3.4252212
77.1115625000093,0.157677077207955,3.4260089
77.1115625000093,0.158371682421833,3.426836
77.1115625000093,0.159066292845162,3.4275844
77.1115625000093,0.159760905337186,3.4282932
77.1115625000093,0.160455513254276,3.429081
77.1115625000093,0.161150118807255,3.4298687
77.1115625000093,0.161844732262734,3.4306564
77.1115625000093,0.162539342795529,3.4314442
77.1115625000093,0.16323395787067,3.4322317
77.1115625000093,0.163928564649311,3.4328618
77.1115625000093,0.164623171022916,3.4337285
77.1115625000093,0.165317781206538,3.4343193
77.1115625000093,0.16601239070015,3.4351463
77.1115625000093,0.166707002688887,3.4358945
77.1115625000093,0.167401614787496,3.4366429
77.1115625000093,0.168096229435611,3.4373913
77.1115625000093,0.168790842705485,3.4382184
77.1115625000093,0.169485457036853,3.4389272
77.1115625000093,0.170180070776537,3.4395573
77.1115625000093,0.170874682207031,3.4403057
77.1115625000093,0.171569291262529,3.4411328
77.1115625000093,0.172263902529212,3.4417236
77.1115625000093,0.172958510150901,3.4425113
77.1115625000093,0.1736531134935,3.4431415
77.1115625000093,0.174347729127553,3.4438109
77.1115625000093,0.175042342648799,3.4445987
77.1115625000093,0.175736958053131,3.4452682
77.1115625000093,0.176431573008143,3.4460166
77.1115625000093,0.177126190392541,3.4467254
77.1115625000093,0.177820808631219,3.4473555
77.1115625000093,0.178515431455477,3.448025
77.1115625000093,0.179210044374704,3.4486947
77.1115625000093,0.179904658716592,3.4494429
77.1115625000093,0.180599273551238,3.450073
77.1115625000093,0.18129388257398,3.4506638
77.1115625000093,0.181988486528897,3.4514122
77.1115625000093,0.182683093570514,3.4519637
77.1115625000093,0.183377707452927,3.4527118
77.1115625000093,0.184072321488156,3.4533815
77.1115625000093,0.184766936344588,3.4540117
77.1115625000093,0.185461550326182,3.4546812
77.1115625000093,0.186156158768548,3.4553506
77.1115625000093,0.186850771457545,3.4559414
77.1115625000093,0.187545382942997,3.4565716
77.1115625000093,0.18823999601543,3.4572806
77.1115625000093,0.188934607883886,3.4577532
77.1115625000093,0.18962921755238,3.4586589
77.1115625000093,0.190323832890379,3.4590921
77.1115625000093,0.191018445032111,3.4596043
77.1115625000093,0.191713058181,3.4603131
77.1115625000093,0.19240767803961,3.4609039
77.1115625000093,0.193102296672135,3.4614947
77.1115625000093,0.193796912677901,3.4621248
77.1115625000093,0.194491525224771,3.4627156
77.1115625000093,0.195186149286448,3.4632671
77.1115625000093,0.19588077771453,3.4638972
77.1115625000093,0.196575404687246,3.464488
77.1115625000093,0.197270033027708,3.4649999
77.1115625000093,0.197964661554752,3.4656301
77.1115625000093,0.198659298673808,3.4662209
77.1115625000093,0.199353931261393,3.4666936
77.1115625000093,0.200048557150854,3.4672842
77.1115625000093,0.200743189410189,3.4677963
77.1115625000093,0.201437822600233,3.4682689
77.1115625000093,0.202132450875821,3.4688203
77.1115625000093,0.202827079457889,3.4693718
77.1115625000093,0.203521709823812,3.469923
77.1115625000093,0.204216348278292,3.4703562
77.1115625000093,0.204910985211538,3.470947
77.1115625000093,0.205605619769677,3.4714198
77.1115625000093,0.206300251613592,3.4718137
77.1115625000093,0.206994883961309,3.4723649
77.1115625000093,0.20768951729332,3.4727588
77.1115625000093,0.208384146892717,3.4732313
77.1115625000093,0.209078781549115,3.4737041
77.1115625000093,0.209773416872999,3.4741373
77.1115625000093,0.21046804908905,3.4744918
77.1115625000093,0.211162683034846,3.4748855
77.1115625000093,0.211857315327149,3.4752793
77.1115625000093,0.212551946097972,3.4757128
77.1115625000093,0.213246577974303,3.476146
77.1115625000093,0.213941204749976,3.4764609
77.1115625000093,0.214635832467033,3.4768155
77.1115625000093,0.215330462209617,3.4772093
77.1115625000093,0.216025089214978,3.4775243
77.1115625000093,0.216719714973077,3.4778788
77.1115625000093,0.217414339713796,3.4782333
77.1115625000093,0.218108972870763,3.4784696
77.1115625000093,0.218803605283042,3.4788241
77.1115625000093,0.219498238855693,3.4790998
77.1115625000093,0.220192873282335,3.4791784
77.1115625000093,0.220887507151074,3.4794936
77.1115625000093,0.221582132142826,3.4797692
77.1115625000093,0.22227676428204,3.4800451
77.1115625000093,0.222971396289436,3.4802814
77.1115625000093,0.223666029228075,3.4805176
77.1115625000093,0.224360662823088,3.4806359
77.1115625000093,0.22505529952663,3.4808722
77.1115625000093,0.225749934052048,3.4809902
77.1115625000093,0.226444564220886,3.4813054
77.1115625000093,0.227139194860492,3.4814234
77.1115625000093,0.227833831717953,3.4816992
77.1115625000093,0.228528471169018,3.4817386
77.1115625000093,0.229223108978585,3.4819748
77.1115625000093,0.229917741873042,3.4820142
77.1115625000093,0.230612378051258,3.482408
77.1115625000093,0.231307014896808,3.482408
77.1115625000093,0.232001654007865,3.4825263
77.1115625000093,0.232696293874783,3.4827232
77.1115625000093,0.233390935843201,3.4828808
77.1115625000093,0.2340855715291,3.4829595
77.1115625000093,0.234780203285048,3.4831564
77.1115625000093,0.235474839309608,3.4831958
77.1115625000093,0.236169475487603,3.483314
77.1115625000093,0.236864111326379,3.4834714
77.1115625000093,0.237558749123739,3.4836683
77.1115625000093,0.238253380310372,3.4837079
77.1115625000093,0.238948011136627,3.4838259
77.1115625000093,0.239642647555474,3.4840229
77.1115625000093,0.240337282496787,3.4841015
77.1115625000093,0.241031917886582,3.4842198
77.1115625000093,0.241726551098226,3.4842985
77.1115625000093,0.242421188250436,3.4844167
77.1115625000093,0.243115823695094,3.4844954
77.1115625000093,0.243810453765369,3.4845743
77.1115625000093,0.244505084437748,3.4846923
77.1115625000093,0.245199715165524,3.4848106
77.1115625000093,0.245894348191461,3.4850075
77.1115625000093,0.246588981228231,3.4849286
77.1115625000093,0.247283611867447,3.4851255
77.1115625000093,0.247978239245072,3.4851651
77.1115625000093,0.248672855654772,3.4854014
77.1115625000093,0.249367483372099,3.4854801
77.1115625000093,0.250062112939131,3.4855194
77.1115625000093,0.250756745614387,3.4856377
77.1115625000093,0.251451383303231,3.485677
77.1115625000093,0.252146021068319,3.4858739
77.1115625000093,0.252840660726946,3.4859526
77.1115625000093,0.253535295634901,3.4859526
77.1115625000093,0.254229928485311,3.4860315
77.1115625000093,0.254924567662303,3.4862285
77.1115625000093,0.255619204179772,3.4863071
77.1115625000093,0.256313835103997,3.4863861
77.1115625000093,0.257008466849018,3.4864647
77.1115625000093,0.257703099545983,3.4865434
77.1115625000093,0.258397734355833,3.4866223
77.1115625000093,0.259092371836209,3.4867404
77.1115625000093,0.259787007926153,3.4868193
77.1115625000093,0.260481644837469,3.4868979
77.1115625000093,0.261176279253447,3.4869766
77.1115625000093,0.261870918332062,3.4870949
77.1115625000093,0.262565554192878,3.4872525
77.1115625000093,0.263260188455217,3.4872918
77.1115625000093,0.263954826121724,3.4874494
77.1115625000093,0.264649464707489,3.4874494
77.1115625000093,0.265344103534783,3.487607
77.1115625000093,0.266038740490341,3.4876857
77.1115625000093,0.266733375005027,3.4876857
77.1115625000093,0.267428003674223,3.4877644
77.1115625000093,0.268122641406487,3.4878433
77.1115625000093,0.268817277606065,3.4880795
77.1115625000093,0.269511907709198,3.4880795
77.1115625000093,0.270206542956848,3.4880402
77.1115625000093,0.27090117364034,3.4881582
77.1115625000093,0.271595807311596,3.4883158
77.1115625000093,0.272290444814292,3.4883552
77.1115625000093,0.272985084538074,3.4885128
77.1115625000093,0.273679716873983,3.4885521
77.1115625000093,0.274374352340241,3.4886703
77.1115625000093,0.275068985180291,3.4887884
77.1115625000093,0.275763615032094,3.4888673
77.1115625000093,0.276458251188592,3.488946
77.1115625000093,0.277152888078122,3.488946
77.1115625000093,0.277847523522958,3.4891036
77.1115625000093,0.278542165239699,3.4891429
77.1115625000093,0.279236800728548,3.4891036
77.1115625000093,0.279931433535224,3.4892216
77.1115625000093,0.280626069352239,3.4893398
77.1115625000093,0.281320697058453,3.4894974
77.1115625000093,0.282015315909678,3.4895761
77.1115625000093,0.282709944951028,3.4896154
77.1115625000093,0.283404572766775,3.4897337
77.1115625000093,0.284099201380878,3.4897337
77.1115625000093,0.284793829886212,3.4898913
77.1115625000093,0.285488460930413,3.4900093
77.1115625000093,0.286183090935228,3.4900486
77.1115625000093,0.286877722603616,3.4900093
77.1115625000093,0.28757235402042,3.4901276
77.1115625000093,0.288266987637507,3.4903638
77.1115625000093,0.288961615201094,3.4904032
77.1115625000093,0.289656244866477,3.4904032
77.1115625000093,0.290350873043289,3.4905214
77.1115625000093,0.291045502007913,3.4905608
77.1115625000093,0.291740128312895,3.4906001
77.1115625000093,0.292434757332908,3.490679
77.1115625000093,0.293129387129771,3.4909153
77.1115625000093,0.29382401493465,3.4909153
77.1115625000093,0.294518644315253,3.4909546
77.1115625000093,0.29521327311576,3.4910333
77.1115625000093,0.295907896608141,3.4911516
77.1115625000093,0.296602527412186,3.4911909
77.1115625000093,0.297297158434431,3.4912302
77.1115625000093,0.297991789632441,3.4913878
77.1115625000093,0.298686418980365,3.4915454
77.1115625000093,0.299381051119656,3.4915454
77.1115625000093,0.300075684966134,3.4916241
77.1115625000093,0.300770317674688,3.4917424
77.1115625000093,0.301464953348923,3.4918604
77.1115625000093,0.302159587699178,3.4917817
77.1115625000093,0.302854220407978,3.4919393
77.1115625000093,0.303548850477956,3.4919786
77.1115625000093,0.304243487224816,3.4921362
77.1115625000093,0.304938122068058,3.4922149
77.1115625000093,0.305632760227466,3.4922149
77.1115625000093,0.30632739818985,3.4923332
77.1115625000093,0.307022032222477,3.4923332
77.1115625000093,0.307716666430503,3.4925301
77.1115625000093,0.30841129616155,3.4924905
77.1115625000093,0.309105927293133,3.4925694
77.1115625000093,0.30980055654313,3.492727
77.1115625000093,0.310495184501258,3.4927664
77.1115625000093,0.311189816640311,3.4928451
77.1115625000093,0.311884445496207,3.492924
77.1115625000093,0.312579071768808,3.4929633
77.1115625000093,0.313273705746477,3.4930813
77.1115625000093,0.313968339341397,3.4931996
77.1115625000093,0.314662974096315,3.4931996
77.1115625000093,0.315357604276098,3.4933572
77.1115625000093,0.316052241701906,3.4934359
77.1115625000093,0.316746876172011,3.4934359
77.1115625000093,0.317441513586672,3.4935541
77.1115625000093,0.318136151636353,3.4935935
77.1115625000093,0.318830788865077,3.493751
77.1115625000093,0.319525423456514,3.4938691
77.1115625000093,0.320220039210705,3.4938691
77.1115625000093,0.320914667442415,3.4939873
77.1115625000093,0.321609304780892,3.494066
77.1115625000093,0.322303941987262,3.4941843
77.1115625000093,0.322998582565748,3.4941843
77.1115625000093,0.323693220462435,3.4942236
77.1115625000093,0.324387859191013,3.4943023
77.1115625000093,0.325082495883484,3.4943416
77.1115625000093,0.325777133944465,3.4944599
77.1115625000093,0.326471768502307,3.4945781
77.1115625000093,0.327166402381668,3.4946568
77.1115625000093,0.327861039566616,3.4947355
77.1115625000093,0.32855567795606,3.4947751
77.1115625000093,0.329250315195465,3.4948537
77.1115625000093,0.329944950203323,3.4949324
77.1115625000093,0.330639585286831,3.4950507
77.1115625000093,0.331334215587073,3.4951293
77.1115625000093,0.332028853450724,3.4951687
77.1115625000093,0.33272349390814,3.4952476
77.1115625000093,0.333418135153605,3.4953656
77.1115625000093,0.334112783415756,3.4954052
77.1115625000093,0.334807426018872,3.4954445
77.1115625000093,0.335502071051992,3.4956021
77.1115625000093,0.336196717365511,3.4957201
77.1115625000093,0.336891363044323,3.4956808
77.1115625000093,0.337586004410883,3.4957201
77.1115625000093,0.338280647167231,3.4959171
77.1115625000093,0.338975291762772,3.4959171
77.1115625000093,0.339669934365489,3.4959958
77.1115625000093,0.340364568398175,3.4960747
77.1115625000093,0.34105920229944,3.496114
77.1115625000093,0.34175383876152,3.4961927
77.1115625000093,0.342448475027356,3.4964292
77.1115625000093,0.343143109968016,3.4963896
77.1115625000093,0.343837750217921,3.4963896
77.1115625000093,0.344532388453208,3.4965079
77.1115625000093,0.345227028615833,3.4965866
77.1115625000093,0.345921666785711,3.4967048
77.1115625000093,0.346616311424408,3.4967442
77.1115625000093,0.347310948762614,3.4967835
77.1115625000093,0.348005589242257,3.4967835
77.1115625000093,0.348700229350137,3.4970198
77.1115625000093,0.349394868538428,3.4970198
77.1115625000093,0.350089508941557,3.4970198
77.1115625000093,0.350784154905438,3.4972563
77.1115625000093,0.351478803529205,3.4972956
77.1115625000093,0.352173447894567,3.4972956
77.1115625000093,0.35286809428499,3.4974532
77.1115625000093,0.353562730889672,3.4974926
77.1115625000093,0.354257367407608,3.4975319
77.1115625000093,0.354952008303062,3.4976895
77.1115625000093,0.355646644874429,3.4977682
77.1115625000093,0.356341290378426,3.4979258
77.1115625000093,0.357035929501038,3.4977682
77.1115625000093,0.35773057302358,3.4979258
77.1115625000093,0.358425217476137,3.4980044
77.1115625000093,0.359119860746892,3.4980834
77.1115625000093,0.359814503426234,3.4981227
77.1115625000093,0.360509145383513,3.4982014
77.1115625000093,0.361203789016113,3.4982803
77.1115625000093,0.361898434104911,3.4983196
77.1115625000093,0.362593111866938,3.4984376
77.1115625000093,0.363287762974828,3.4986742
77.1115625000093,0.363982412178124,3.4987135
77.1115625000093,0.364677058918805,3.4987922
77.1115625000093,0.365371700766305,3.4987922
77.1115625000093,0.366066345230755,3.4989498
77.1115625000093,0.366760990000772,3.4988711
77.1115625000093,0.367455634223972,3.4990678
77.1115625000093,0.368150277429598,3.4992647
77.1115625000093,0.368844921258257,3.4991467
77.1115625000093,0.369539561781854,3.4992647
77.1115625000093,0.370234204658729,3.4993436
77.1115625000093,0.370928848816367,3.499383
77.1115625000093,0.371623494943755,3.4995406
77.1115625000093,0.372318134821354,3.4995406
77.1115625000093,0.373012767102975,3.4996982
77.1115625000093,0.373707397863414,3.4996586
77.1115625000093,0.374402039645861,3.4998555
77.1115625000093,0.375096677848062,3.4998555
77.1115625000093,0.375791317145674,3.4998951
77.1115625000093,0.376485954429211,3.5000525
77.1115625000093,0.377180594809833,3.5000525
77.1115625000093,0.377875237281723,3.5001314
77.1115625000093,0.378569878987512,3.50021
77.1115625000093,0.379264515198373,3.5003283
77.1115625000093,0.379959159903251,3.5004463
77.1115625000093,0.380653807114317,3.5004463
77.1115625000093,0.38134845074685,3.5004857
77.1115625000093,0.382043096217541,3.5005646
77.1115625000093,0.382737745092274,3.5006826
77.1115625000093,0.383432394886432,3.5007222
77.1115625000093,0.384127038934903,3.5007615
77.1115625000093,0.384821687853852,3.5008402
77.1115625000093,0.385516338710132,3.5009584
77.1115625000093,0.386210981400621,3.5009978
77.1115625000093,0.386905619866452,3.5011158
77.1115625000093,0.387600265818753,3.5012734
77.1115625000093,0.388294907972616,3.5013916
77.1115625000093,0.38898954729198,3.501431
77.1115625000093,0.389684185035163,3.5014703
77.1115625000093,0.390378825471251,3.5015492
77.1115625000093,0.391073473810578,3.5015097
77.1115625000093,0.391768122532705,3.5017462
77.1115625000093,0.392462773542718,3.5017855
77.1115625000093,0.393157421958161,3.5018642
77.1115625000093,0.393852070231086,3.5019431
77.1115625000093,0.394546722072491,3.5019431
77.1115625000093,0.395241369994982,3.5020611
77.1115625000093,0.395936014075707,3.5021398
77.1115625000093,0.396630656689911,3.5022974
77.1115625000093,0.397325297005802,3.5022974
77.1115625000093,0.398019941306187,3.5024157
77.1115625000093,0.39871458190684,3.502455
77.1115625000093,0.399409227399792,3.5025337
77.1115625000093,0.400103875311864,3.5026126
77.1115625000093,0.400798525369221,3.5027306
77.1115625000093,0.401493174999687,3.5028095
77.1115625000093,0.402187821444787,3.5028489
77.1115625000093,0.402882469082905,3.5029671
77.1115625000093,0.403577116382099,3.5030458
77.1115625000093,0.404271764841436,3.5030851
77.1115625000093,0.404966403645656,3.5031638
77.1115625000093,0.40566102606809,3.5032427
77.1115625000093,0.406355650326615,3.5032427
77.1115625000093,0.407050274979045,3.5034003
77.1115625000093,0.407744901054374,3.503479
77.1115625000093,0.408439530610301,3.5036366
77.1115625000093,0.409134161906467,3.5035577
77.1115625000093,0.40982879048851,3.5037153
77.1115625000093,0.410523421467302,3.5037942
77.1115625000093,0.411218048352941,3.5039515
77.1115625000093,0.411912671012997,3.5039911
77.1115625000093,0.412607299310413,3.5039515
77.1115625000093,0.41330192096344,3.5041091
77.1115625000093,0.413996549490704,3.5040698
77.1115625000093,0.414691170684357,3.5043061
77.1115625000093,0.415385791692225,3.5044243
77.1115625000093,0.416080412535553,3.5043848
77.1115625000093,0.416775036815626,3.5044637
77.1115625000093,0.417469657735613,3.5045424
77.1115625000093,0.418164278261566,3.5046606
77.1115625000093,0.418858894671834,3.5047393
77.1115625000093,0.419553515668259,3.5047786
77.1115625000093,0.420248140123749,3.5049756
77.1115625000093,0.420942764141091,3.5048969
77.1115625000093,0.421637397045763,3.5050938
77.1115625000093,0.422332027477943,3.5050938
77.1115625000093,0.423026642049857,3.5052118
77.1115625000093,0.423721267490141,3.5053301
77.1115625000093,0.424415897943336,3.5053694
77.1115625000093,0.425110528309258,3.5054877
77.1115625000093,0.425805153465525,3.5054483
77.1115625000093,0.426499780766924,3.5056453
77.1115625000093,0.427194412775311,3.5056453
77.1115625000093,0.427889040547231,3.5057633
77.1115625000093,0.428583668198946,3.5058815
77.1115625000093,0.429278288363885,3.5059996
77.1115625000093,0.429972890677075,3.5059602
77.1115625000093,0.430667506759152,3.5061572
77.1115625000093,0.431362135067749,3.5061965
77.1115625000093,0.432056759458042,3.5063148
77.1115625000093,0.432751383431397,3.5064328
77.1115625000093,0.433446003607356,3.506551
77.1115625000093,0.434140622283808,3.506551
77.1115625000093,0.434835235947198,3.5066297
77.1115625000093,0.435529852084342,3.5067873
77.1115625000093,0.436224460932032,3.5068662
77.1115625000093,0.43691907578843,3.5069449
77.1115625000093,0.437613699291433,3.5070236
77.1115625000093,0.438308320956073,3.5069842
77.1115625000093,0.439002946943953,3.5071418
77.1115625000093,0.439697553558706,3.5072205
77.1115625000093,0.440392172005192,3.5073781
77.1115625000093,0.441086800707075,3.5073781
77.1115625000093,0.441781424144923,3.507575
77.1115625000093,0.44247605025283,3.5074964
77.1115625000093,0.443170682282503,3.5076933
77.1115625000093,0.44386530944174,3.5076537
77.1115625000093,0.444559939293306,3.507772
77.1115625000093,0.445254565631646,3.5078506
77.1115625000093,0.445949182469076,3.5080082
77.1115625000093,0.446643804735447,3.5082052
77.1115625000093,0.447338402025045,3.5082052
77.1115625000093,0.4480330139701,3.5082839
77.1115625000093,0.448727633160392,3.5082445
77.1115625000093,0.44942225220882,3.5084021
77.1115625000093,0.450116875317307,3.5084808
77.1115625000093,0.450811498130849,3.5086384
77.1115625000093,0.451506119696621,3.5087566
77.1115625000093,0.452200735800629,3.5086777
77.1115625000093,0.452895351861216,3.5087173
77.1115625000093,0.453589966860216,3.5088747
77.1115625000093,0.454284584606637,3.5089929
77.1115625000093,0.454979201531804,3.5090716
77.1115625000093,0.455673815107515,3.5091898
77.1115625000093,0.456368430182877,3.5093079
77.1115625000093,0.45706305110327,3.5094261
