Time (s),Voltage (V),Current (A),Cell Temperature,Thermocouple_2,Force,Current Shunt,CO2 from CAN (ppm),Humidity,Pressure,Status 1 ,Gas Temperature,Status 2,Thermal Conductivity
541.092,0.009468667,0,86.16749102,79.59992872,0.560135035,-3.160096076,655,31.2,99.9,0,23.34375,0,1.131
541.192,0.009508533,0,86.15790091,79.5712013,0.618395596,-2.98874858,655,31.2,99.9,0,23.34375,0,1.131
541.292,0.009508533,0,86.14831082,79.5807771,0.576318524,-2.972809278,655,31.2,99.9,0,23.34375,0,1.13
541.392,0.009508533,0,86.13872076,79.55204974,0.589265315,-3.040551311,655,31.2,99.9,0,23.34375,0,1.13
541.492,0.0095484,0,86.15790091,79.53289822,0.579555222,-3.108293345,655,31.2,100,0,23.34375,0,1.13
541.592,0.0095484,0,86.1195407,79.55204974,0.563371733,-3.156111251,655,31.2,100,0,23.34375,0,1.13
541.692,0.009508533,0,86.13872076,79.50417101,0.56660843,-3.092354043,649,31.2,100,0,23.34375,0,1.13
541.792,0.009508533,0,86.1195407,79.51374673,0.579555222,-2.956869976,649,31.2,100,0,23.34375,0,1.13
541.892,0.009468667,0,86.12913072,79.47544388,0.56660843,-2.984763755,649,31.2,100,0,23.34375,0,1.13
541.992,0.0095484,0,86.1099507,79.50417101,0.56660843,-3.004687882,649,31.2,100,0,23.34375,0,1.13
542.092,0.009468667,0,86.09077078,79.49459529,0.553661639,-2.984763755,649,31.2,100,0,23.34375,0,1.13
542.192,0.009508533,0,86.10036073,79.45629251,0.589265315,-2.980778929,649,31.2,100,0,23.34375,0,1.13
542.292,0.0094288,0,86.06200107,79.47544388,0.540714848,-3.036566486,649,31.2,100,0,23.34375,0,1.13
542.392,0.009468667,0,86.05241121,79.48501958,0.586028617,-3.004687882,649,31.2,99.9,0,23.34375,0,1.13
542.492,0.0094288,0,86.08118086,79.44671684,0.534241452,-2.952885151,649,31.2,99.9,0,23.34375,0,1.13
542.592,0.009468667,0,86.03323156,79.42756552,0.556898337,-3.048520962,649,31.2,99.9,0,23.34375,0,1.13
542.692,0.0094288,0,86.05241121,79.43714117,0.556898337,-3.132202298,649,31.2,99.9,0,23.34375,0,1.13
542.792,0.009468667,0,86.03323156,79.40841424,0.576318524,-2.960854802,647,31.2,99.9,0,23.34375,0,1.13
542.892,0.0095484,0,86.01405201,79.45629251,0.569845128,-2.960854802,647,31.2,99.9,0,23.34375,0,1.13
542.992,0.0095484,0,85.99487254,79.41798988,0.553661639,-3.06844509,647,31.2,99.9,0,23.34375,0,1.13
543.092,0.0094288,0,85.98528284,79.40841424,0.543951546,-3.03258166,647,31.2,99.9,0,23.34375,0,1.13
543.192,0.0095484,0,85.99487254,79.389263,0.589265315,-3.03258166,647,31.2,99.9,0,23.34375,0,1.13
543.292,0.009508533,0,85.97569317,79.389263,0.569845128,-2.98874858,647,31.2,99.9,0,23.34375,0,1.13
543.392,0.009468667,0,85.99487254,79.3796874,0.543951546,-2.972809278,647,31.2,100,0,23.34375,0,1.13
543.492,0.009468667,0,85.97569317,79.3701118,0.579555222,-3.028596835,647,31.2,100,0,23.34375,0,1.13
543.592,0.009468667,0,85.97569317,79.35096063,0.58279192,-2.936945849,647,31.2,100,0,23.34375,0,1.13
543.692,0.0094288,0,85.97569317,79.35096063,0.595738711,-3.056490613,647,31.2,100,0,23.34375,0,1.13
543.792,0.0094288,0,85.94692427,79.36053621,0.547188244,-3.072429915,647,31.2,100,0,23.34375,0,1.13
543.892,0.0094288,0,85.95651388,79.34138506,0.58279192,-3.008672708,645,31.2,99.9,0,23.34375,0,1.13
543.992,0.009468667,0,85.93733469,79.36053621,0.602212106,-2.936945849,645,31.2,99.9,0,23.34375,0,1.13
544.092,0.009508533,0,85.93733469,79.35096063,0.592502013,-2.964839627,645,31.2,99.9,0,23.34375,0,1.13
544.192,0.0094288,0,85.90856606,79.35096063,0.550424941,-3.036566486,645,31.2,99.9,0,23.34375,0,1.13
544.292,0.009349067,0,85.89897657,79.3318095,0.579555222,-3.040551311,645,31.2,99.9,0,23.34375,0,1.13
544.392,0.009468667,0,85.87979764,79.32223395,0.550424941,-3.012657533,645,31.2,99.9,0,23.34375,0,1.13
544.492,0.009508533,0,85.88938709,79.32223395,0.534241452,-3.060475439,645,31.2,99.9,0,23.34375,0,1.13
544.592,0.009468667,0,85.89897657,79.29350735,0.550424941,-2.960854802,645,31.2,99.9,0,23.34375,0,1.13
544.692,0.009388934,0,85.87020821,79.29350735,0.560135035,-3.024612009,645,31.2,99.9,0,23.34375,0,1.13
544.792,0.009468667,0,85.87020821,79.29350735,0.605448804,-2.90905207,645,31.2,100,0,23.34375,0,1.131
544.892,0.009468667,0,85.84144006,79.24562986,0.58279192,-2.98874858,645,31.2,100,0,23.34375,0,1.131
544.992,0.009468667,0,85.82226141,79.29350735,0.563371733,-2.901082419,646,31.2,100,0,23.34375,0,1.131
545.092,0.0094288,0,85.82226141,79.31265841,0.527768057,-2.921006547,646,31.2,100,0,23.34375,0,1.131
545.192,0.0094288,0,85.81267211,79.29350735,0.527768057,-2.956869976,646,31.2,100,0,23.34375,0,1.131
545.292,0.0094288,0,85.80308284,79.26478083,0.550424941,-2.960854802,646,31.2,100,0,23.34375,0,1.131
545.392,0.009388934,0,85.81267211,79.23605439,0.576318524,-2.964839627,646,31.2,100,0,23.34375,0,1.131
545.492,0.0094288,0,85.78390436,79.28393183,0.550424941,-3.036566486,646,31.2,100,0,23.34375,0,1.131
545.592,0.0094288,0,85.78390436,79.20732803,0.573081826,-3.036566486,646,31.2,100,0,23.34375,0,1.131
545.692,0.009349067,0,85.76472598,79.24562986,0.576318524,-2.984763755,646,31.2,99.9,0,23.34375,0,1.131
545.792,0.009388934,0,85.77431516,79.23605439,0.534241452,-2.98874858,646,31.2,99.9,0,23.34375,0,1.131
545.892,0.009388934,0,85.74554768,79.30308287,0.553661639,-3.016642359,646,31.2,99.9,0,23.34375,0,1.131
545.992,0.0094288,0,85.7167804,79.22647893,0.540714848,-2.992733406,646,31.2,99.9,0,23.34375,0,1.131
546.092,0.009388934,0,85.7167804,79.25520534,0.569845128,-3.048520962,648,31.2,99.9,0,23.34375,0,1.131
546.192,0.009388934,0,85.74554768,79.22647893,0.592502013,-2.98874858,648,31.2,99.9,0,23.34375,0,1.131
546.292,0.0094288,0,85.70719135,79.18817717,0.576318524,-3.03258166,648,31.2,99.9,0,23.34375,0,1.131
546.392,0.0094288,0,85.70719135,79.22647893,0.579555222,-3.048520962,648,31.2,99.9,0,23.34375,0,1.131
546.492,0.009388934,0,85.70719135,79.1977526,0.531004755,-2.972809278,648,31.2,99.9,0,23.34375,0,1.131
546.592,0.009349067,0,85.68801331,79.18817717,0.569845128,-2.992733406,648,31.2,99.9,0,23.34375,0,1.13
546.692,0.009309201,0,85.68801331,79.15945094,0.569845128,-2.968824453,648,31.2,99.9,0,23.34375,0,1.13
546.792,0.009388934,0,85.68801331,79.15945094,0.56660843,-3.012657533,648,31.2,99.9,0,23.34375,0,1.13
546.892,0.009388934,0,85.67842433,79.15945094,0.576318524,-3.008672708,648,31.2,99.9,0,23.34375,0,1.13
546.992,0.009388934,0,85.64965751,79.16902634,0.531004755,-2.992733406,648,31.2,99.9,0,23.34375,0,1.13
547.092,0.009349067,0,85.64965751,79.13072479,0.550424941,-3.020627184,648,31.2,99.9,0,23.34375,0,1.13
547.192,0.009309201,0,85.64965751,79.14987555,0.543951546,-2.948900325,647,31.2,99.9,0,23.34375,0,1.13
547.292,0.009349067,0,85.64006862,79.14030017,0.579555222,-2.976794104,647,31.2,99.9,0,23.34375,0,1.13
547.392,0.009309201,0,85.61130206,79.12114943,0.58279192,-3.040551311,647,31.2,99.9,0,23.34375,0,1.13
547.492,0.009309201,0,85.62089089,79.12114943,0.56660843,-3.036566486,647,31.2,99.9,0,23.34375,0,1.13
547.592,0.009349067,0,85.61130206,79.10199872,0.543951546,-3.060475439,647,31.2,99.9,0,23.34375,0,1.13
547.692,0.0094288,0,85.59212447,79.13072479,0.540714848,-2.968824453,647,31.2,99.9,0,23.34375,0,1.13
547.792,0.009388934,0,85.60171326,79.09242338,0.576318524,-2.976794104,647,31.2,99.9,0,23.34375,0,1.13
547.892,0.009388934,0,85.59212447,79.07327273,0.521294661,-3.000703057,647,31.2,99.9,0,23.34375,0,1.13
547.992,0.009309201,0,85.57294696,79.05412211,0.556898337,-2.897097594,647,31.2,99.9,0,23.34375,0,1.13
548.092,0.009349067,0,85.57294696,79.06369742,0.560135035,-2.964839627,647,31.2,100,0,23.34375,0,1.13
548.192,0.009309201,0,85.58253571,79.05412211,0.501874474,-3.03258166,647,31.2,100,0,23.34375,0,1.13
548.292,0.009309201,0,85.54418087,79.00624571,0.556898337,-2.980778929,647,31.2,100,0,23.34375,0,1.13
548.392,0.009309201,0,85.58253571,79.04454681,0.556898337,-2.980778929,647,31.2,100,0,23.34375,0,1.13
548.492,0.009309201,0,85.56335825,78.97751997,0.553661639,-2.956869976,647,31.2,100,0,23.34375,0,1.13
548.592,0.009388934,0,85.54418087,78.98709521,0.569845128,-3.004687882,647,31.2,100,0,23.34375,0,1.13
548.692,0.009349067,0,85.52500358,78.98709521,0.547188244,-2.917021721,647,31.2,100,0,23.34375,0,1.13
548.792,0.009309201,0,85.51541497,78.99667046,0.569845128,-3.028596835,647,31.2,100,0,23.375,0,1.13
548.892,0.009349067,0,85.52500358,78.96794474,0.543951546,-3.044536137,647,31.2,100,0,23.375,0,1.13
548.992,0.009309201,0,85.51541497,78.96794474,0.573081826,-2.956869976,647,31.2,100,0,23.375,0,1.13
549.092,0.009468667,0,85.49623782,78.94879431,0.543951546,-2.952885151,647,31.2,100,0,23.375,0,1.13
549.192,0.009349067,0,85.48664927,78.95836952,0.556898337,-2.952885151,647,31.2,100,0,23.375,0,1.13
549.292,0.009309201,0,85.47706075,78.9392191,0.556898337,-2.952885151,647,31.2,100,0,23.375,0,1.13
549.392,0.009229467,0,85.47706075,78.9392191,0.576318524,-2.972809278,644,31.2,100,0,23.375,0,1.13
549.492,0.009349067,0,85.46747225,78.92964391,0.563371733,-3.060475439,644,31.2,100,0,23.375,0,1.13
549.592,0.009269334,0,85.46747225,78.91049354,0.524531359,-2.921006547,644,31.2,100,0,23.375,0,1.13
549.692,0.009309201,0,85.44829531,78.90091836,0.553661639,-3.008672708,644,31.2,100,0,23.375,0,1.13
549.792,0.009309201,0,85.45788377,78.88176804,0.550424941,-3.008672708,644,31.2,100,0,23.375,0,1.13
549.892,0.009269334,0,85.43870687,78.86261776,0.58279192,-3.004687882,644,31.2,100,0,23.375,0,1.13
549.992,0.009349067,0,85.43870687,78.86261776,0.579555222,-2.960854802,644,31.2,100,0,23.375,0,1.131
550.092,0.009349067,0,85.41953006,78.86261776,0.540714848,-3.020627184,644,31.2,100,0,23.375,0,1.131
550.192,0.009269334,0,85.43870687,78.8721929,0.543951546,-2.98874858,644,31.2,100,0,23.34375,0,1.131
550.292,0.009269334,0,85.39076501,78.8721929,0.531004755,-2.901082419,644,31.2,100,0,23.375,0,1.131
550.392,0.009269334,0,85.3811767,78.83389239,0.518057963,-3.008672708,644,31.2,100,0,23.375,0,1.131
550.492,0.009229467,0,85.36200015,78.83389239,0.598975409,-2.964839627,643,31.2,100,0,23.34375,0,1.131
550.592,0.009309201,0,85.3811767,78.82431728,0.550424941,-3.024612009,643,31.2,100,0,23.34375,0,1.131
550.692,0.009269334,0,85.37158841,78.80516709,0.514821265,-2.881158292,643,31.2,100,0,23.375,0,1.131
550.792,0.009229467,0,85.34282369,78.80516709,0.553661639,-2.917021721,643,31.2,100,0,23.375,0,1.131
550.892,0.009309201,0,85.37158841,78.80516709,0.524531359,-2.921006547,643,31.2,100,0,23.375,0,1.131
550.992,0.009149734,0,85.35241191,78.81474218,0.560135035,-2.972809278,643,31.2,100,0,23.375,0,1.131
551.092,0.009269334,0,85.32364731,78.81474218,0.56660843,-2.928976198,643,31.2,100,0,23.375,0,1.131
551.192,0.009269334,0,85.32364731,78.81474218,0.524531359,-3.072429915,643,31.2,100,0,23.375,0,1.131
551.292,0.009229467,0,85.33323548,78.77644186,0.56660843,-2.960854802,643,31.2,100,0,23.375,0,1.131
551.392,0.009189601,0,85.30447101,78.78601693,0.53747815,-2.921006547,643,31.2,100,0,23.375,0,1.131
551.492,0.009229467,0,85.30447101,78.7668668,0.56660843,-2.940930674,643,31.2,100,0,23.375,0,1.131
551.592,0.009189601,0,85.30447101,78.75729175,0.50834787,-3.000703057,642,31.2,100,0,23.375,0,1.131
551.692,0.009189601,0,85.2948829,78.75729175,0.553661639,-2.992733406,642,31.2,100,0,23.34375,0,1.13
551.792,0.009349067,0,85.2948829,78.71899162,0.569845128,-3.100323694,642,31.2,100,0,23.34375,0,1.13
551.892,0.009309201,0,85.27570673,78.6902666,0.550424941,-2.976794104,642,31.2,100,0,23.375,0,1.13
551.992,0.009269334,0,85.2852948,78.6902666,0.521294661,-2.956869976,642,31.2,100,0,23.375,0,1.13
552.092,0.009229467,0,85.2852948,78.67111663,0.495401079,-2.984763755,642,31.2,100,0,23.375,0,1.13
552.192,0.009189601,0,85.26611868,78.6902666,0.573081826,-2.984763755,642,31.2,100,0,23.375,0,1.13
552.292,0.009229467,0,85.24694264,78.68069161,0.531004755,-2.881158292,642,31.2,100,0,23.375,0,1.13
552.392,0.009269334,0,85.25653065,78.65196669,0.485690985,-3.016642359,642,31.2,100,0,23.375,0,1.13
552.492,0.009189601,0,85.22776669,78.68069161,0.553661639,-2.992733406,642,31.2,100,0,23.375,0,1.13
552.592,0.009229467,0,85.21817875,78.64239173,0.540714848,-2.980778929,642,31.2,100,0,23.375,0,1.13
552.692,0.009229467,0,85.20859082,78.66154166,0.524531359,-2.905067245,642,31.2,100,0,23.375,0,1.13
552.792,0.009189601,0,85.21817875,78.65196669,0.518057963,-2.924991372,642,31.2,100,0,23.375,0,1.13
552.892,0.009229467,0,85.21817875,78.63281678,0.586028617,-3.056490613,642,31.2,100,0,23.375,0,1.13
552.992,0.009269334,0,85.20859082,78.64239173,0.53747815,-2.924991372,642,31.2,100,0,23.375,0,1.13
553.092,0.009149734,0,85.17982718,78.62324184,0.560135035,-2.936945849,642,31.2,100,0,23.375,0,1.13
553.192,0.009229467,0,85.17982718,78.6136669,0.543951546,-2.98874858,642,31.2,100,0,23.375,0,1.13
553.292,0.009189601,0,85.17982718,78.62324184,0.576318524,-3.040551311,642,31.2,100,0,23.375,0,1.13
553.392,0.009149734,0,85.17023934,78.58494213,0.592502013,-2.901082419,642,31.2,100,0,23.375,0,1.13
553.492,0.009189601,0,85.17982718,78.59451705,0.534241452,-2.881158292,642,31.2,100,0,23.375,0,1.13
553.592,0.009189601,0,85.16065152,78.59451705,0.53747815,-2.956869976,642,31.2,100,0,23.375,0,1.13
553.692,0.009189601,0,85.15106373,78.57536723,0.521294661,-3.016642359,641,31.2,100,0,23.375,0,1.13
553.792,0.009149734,0,85.11271275,78.56579233,0.563371733,-3.000703057,641,31.2,100,0,23.375,0,1.13
553.892,0.009229467,0,85.1318882,78.53706767,0.547188244,-2.924991372,641,31.2,100,0,23.375,0,1.13
553.992,0.009149734,0,85.10312506,78.53706767,0.550424941,-2.964839627,641,31.2,100,0,23.375,0,1.13
554.092,0.009189601,0,85.1318882,78.5274928,0.556898337,-2.932961023,641,31.2,100,0,23.375,0,1.13
554.192,0.009189601,0,85.12230046,78.53706767,0.560135035,-2.948900325,641,31.2,100,0,23.375,0,1.13
554.292,0.009229467,0,85.08394974,78.51791794,0.527768057,-2.940930674,641,31.2,100,0,23.375,0,1.13
554.392,0.009109868,0,85.09353739,78.5274928,0.550424941,-3.044536137,641,31.2,100,0,23.375,0,1.13
554.492,0.009189601,0,85.07436211,78.51791794,0.540714848,-2.976794104,641,31.2,100,0,23.375,0,1.13
554.592,0.009269334,0,85.07436211,78.49876824,0.547188244,-3.004687882,641,31.2,100,0,23.375,0,1.13
554.692,0.009149734,0,85.0647745,78.47961857,0.592502013,-2.984763755,641,31.2,100,0,23.375,0,1.13
554.792,0.009149734,0,85.0360118,78.51791794,0.53747815,-2.932961023,641,31.2,100,0,23.375,0,1.13
554.892,0.009149734,0,85.04559935,78.4891934,0.527768057,-2.940930674,641,31.2,100,0,23.375,0,1.13
554.992,0.009229467,0,85.0647745,78.4891934,0.553661639,-2.917021721,641,31.2,100,0,23.375,0,1.13
555.092,0.009149734,0,84.99766183,78.47004374,0.569845128,-2.956869976,641,31.2,100,0,23.375,0,1.13
555.192,0.009149734,0,85.0360118,78.45089411,0.514821265,-2.924991372,641,31.2,100,0,23.375,0,1.13
555.292,0.009149734,0,85.01683678,78.45089411,0.53747815,-2.940930674,641,31.2,100,0,23.375,0,1.13
555.392,0.009109868,0,84.99766183,78.45089411,0.556898337,-2.9449155,641,31.2,100,0,23.375,0,1.13
555.492,0.009149734,0,84.99766183,78.4413193,0.531004755,-3.036566486,641,31.2,100,0,23.375,0,1.13
555.592,0.009189601,0,84.99766183,78.43174451,0.560135035,-2.972809278,641,31.2,100,0,23.375,0,1.13
555.692,0.009149734,0,84.94972483,78.4413193,0.511584568,-3.016642359,641,31.2,100,0,23.375,0,1.13
555.792,0.009109868,0,84.95931219,78.43174451,0.563371733,-2.901082419,641,31.2,100,0,23.375,0,1.13
555.892,0.009109868,0,84.9401375,78.43174451,0.531004755,-2.936945849,641,31.2,100,0,23.375,0,1.13
555.992,0.009149734,0,84.94972483,78.39344539,0.511584568,-2.992733406,641,31.2,100,0,23.375,0,1.13
556.092,0.009030134,0,84.96889957,78.36472112,0.511584568,-2.932961023,641,31.2,100,0,23.375,0,1.13
556.192,0.009149734,0,84.92096288,78.38387063,0.550424941,-3.008672708,641,31.2,100,0,23.375,0,1.13
556.292,0.009109868,0,84.94972483,78.36472112,0.531004755,-2.992733406,641,31.2,100,0,23.375,0,1.13
556.392,0.009109868,0,84.91137561,78.34557165,0.543951546,-3.000703057,641,31.2,100,0,23.375,0,1.13
556.492,0.009189601,0,84.92096288,78.35514638,0.534241452,-2.897097594,641,31.2,100,0,23.375,0,1.13
556.592,0.009030134,0,84.90178835,78.35514638,0.524531359,-2.996718231,641,31.2,100,0,23.375,0,1.13
556.692,0.009109868,0,84.87302671,78.31684749,0.501874474,-2.976794104,641,31.2,100,0,23.375,0,1.13
556.792,0.009070001,0,84.87302671,78.31684749,0.563371733,-2.797476957,641,31.2,100,0,23.375,0,1.13
556.892,0.009149734,0,84.90178835,78.30727278,0.550424941,-2.893112768,641,31.2,100,0,23.375,0,1.13
556.992,0.009030134,0,84.87302671,78.30727278,0.511584568,-2.90905207,642,31.2,100,0,23.375,0,1.13
557.092,0.009070001,0,84.85385239,78.31684749,0.576318524,-3.020627184,642,31.2,100,0,23.375,0,1.13
557.192,0.009030134,0,84.85385239,78.2785487,0.505111172,-2.956869976,642,31.2,100,0,23.375,0,1.13
557.292,0.009189601,0,84.84426525,78.29769808,0.543951546,-2.948900325,642,31.2,100,0,23.375,0,1.13
557.392,0.009070001,0,84.86343954,78.29769808,0.547188244,-2.893112768,642,31.2,100,0,23.375,0,1.13
557.492,0.009070001,0,84.81550398,78.2785487,0.498637776,-2.921006547,642,31.2,100,0,23.375,0,1.13
557.592,0.009070001,0,84.81550398,78.24982468,0.50834787,-2.86521899,642,31.2,100,0,23.375,0,1.13
557.692,0.009109868,0,84.83467814,78.26897402,0.53747815,-2.813416259,642,31.2,100,0,23.375,0,1.13
557.792,0.009070001,0,84.84426525,78.25939935,0.514821265,-3.012657533,642,31.2,100,0,23.375,0,1.13
557.892,0.009070001,0,84.7771559,78.2785487,0.560135035,-2.948900325,642,31.2,100,0,23.375,0,1.13
557.992,0.009109868,0,84.80591693,78.24025003,0.550424941,-2.976794104,642,31.2,100,0,23.375,0,1.13
558.092,0.008950401,0,84.78674289,78.24982468,0.527768057,-2.956869976,642,31.2,100,0,23.375,0,1.13
558.192,0.009030134,0,84.7963299,78.23067537,0.521294661,-2.917021721,642,31.2,100,0,23.375,0,1.13
558.292,0.009070001,0,84.7771559,78.21152609,0.53747815,-2.873188641,642,31.2,100,0,23.375,0,1.13
558.392,0.009070001,0,84.75798199,78.20195146,0.540714848,-2.996718231,642,31.2,100,0,23.375,0,1.13
558.492,0.009070001,0,84.74839506,78.20195146,0.53747815,-2.921006547,642,31.2,100,0,23.375,0,1.13
558.592,0.009030134,0,84.74839506,78.19237683,0.543951546,-2.968824453,642,31.2,100,0,23.375,0,1.13
558.692,0.008990268,0,84.72922126,78.19237683,0.534241452,-2.90905207,642,31.2,100,0,23.375,0,1.13
558.792,0.009070001,0,84.73880815,78.19237683,0.540714848,-2.972809278,642,31.2,100,0,23.375,0,1.13
558.892,0.008990268,0,84.7196344,78.15407839,0.58279192,-2.889127943,642,31.2,100,0,23.375,0,1.13
558.992,0.009070001,0,84.72922126,78.16365299,0.488927683,-2.936945849,642,31.2,100,0,23.375,0,1.13
559.092,0.008950401,0,84.69087392,78.1445038,0.531004755,-2.960854802,642,31.2,100,0,23.375,0,1.13
559.192,0.009070001,0,84.71004755,78.16365299,0.505111172,-2.877173467,644,31.2,100,0,23.375,0,1.13
559.292,0.009070001,0,84.68128713,78.12535463,0.531004755,-2.897097594,644,31.2,100,0,23.375,0,1.13
559.392,0.009109868,0,84.68128713,78.12535463,0.550424941,-3.004687882,644,31.2,100,0,23.375,0,1.13
559.492,0.009030134,0,84.67170036,78.1445038,0.501874474,-2.901082419,644,31.2,100,0,23.375,0,1.13
559.592,0.008990268,0,84.66211362,78.08705638,0.531004755,-2.932961023,644,31.2,100,0,23.375,0,1.13
559.692,0.009030134,0,84.67170036,78.11578006,0.547188244,-2.873188641,644,31.2,100,0,23.375,0,1.13
559.792,0.009030134,0,84.66211362,78.08705638,0.498637776,-2.972809278,644,31.2,100,0,23.375,0,1.13
559.892,0.009030134,0,84.64294019,78.09663093,0.518057963,-2.936945849,644,31.2,100,0,23.375,0,1.13
559.992,0.008950401,0,84.62376684,78.07748183,0.498637776,-2.936945849,644,31.2,100,0,23.375,0,1.13
560.092,0.008990268,0,84.65252689,78.06790729,0.495401079,-2.881158292,644,31.2,100,0,23.375,0,1.13
560.192,0.009070001,0,84.60459356,78.06790729,0.53747815,-2.881158292,644,31.2,100,0,23.375,0,1.13
560.292,0.009070001,0,84.60459356,78.0391837,0.50834787,-2.885143117,646,31.2,100,0,23.375,0,1.13
560.392,0.009030134,0,84.61418019,78.04875822,0.514821265,-2.956869976,646,31.2,100,0,23.375,0,1.13
560.492,0.008990268,0,84.61418019,78.04875822,0.543951546,-2.78552248,646,31.2,100,0,23.375,0,1.13
560.592,0.008990268,0,84.57583381,78.0391837,0.524531359,-2.833340386,646,31.2,100,0,23.375,0,1.13
560.692,0.008950401,0,84.57583381,78.02003467,0.514821265,-2.869203816,646,31.2,100,0,23.375,0,1.13
560.792,0.008950401,0,84.56624726,78.04875822,0.50834787,-2.940930674,646,31.2,100,0,23.375,0,1.13
560.892,0.008990268,0,84.55666074,78.02003467,0.521294661,-2.833340386,646,31.2,100,0,23.375,0,1.13
560.992,0.009030134,0,84.55666074,78.01046017,0.521294661,-2.964839627,646,31.2,100,0,23.375,0,1.13
561.092,0.009030134,0,84.53748775,77.99131118,0.469507496,-2.901082419,646,31.2,100,0,23.375,0,1.13
561.192,0.009070001,0,84.55666074,78.01046017,0.521294661,-2.86521899,646,31.2,100,0,23.375,0,1.13
561.292,0.009030134,0,84.499142,77.99131118,0.531004755,-2.885143117,646,31.2,100,0,23.375,0,1.13
561.392,0.008950401,0,84.54707423,77.95301327,0.521294661,-2.913036896,647,31.2,100,0,23.375,0,1.13
561.492,0.008950401,0,84.55666074,77.96258774,0.521294661,-2.901082419,647,31.2,100,0,23.375,0,1.13
561.592,0.009030134,0,84.52790128,77.95301327,0.498637776,-2.917021721,647,31.2,100,0,23.375,0,1.13
561.692,0.008950401,0,84.52790128,77.96258774,0.521294661,-2.881158292,647,31.2,100,0,23.375,0,1.13
561.792,0.008950401,0,84.499142,77.95301327,0.472744194,-2.801461782,647,31.2,100,0,23.375,0,1.13
561.892,0.008950401,0,84.47996925,77.94343881,0.4630341,-2.964839627,647,31.2,100,0,23.375,0,1.13
561.992,0.008950401,0,84.47996925,77.93386435,0.547188244,-2.829355561,647,31.2,100,0,23.375,0,1.13
562.092,0.008870668,0,84.48955561,77.9242899,0.543951546,-2.813416259,647,31.2,100,0,23.375,0,1.13
562.192,0.008910535,0,84.47996925,77.9242899,0.534241452,-2.889127943,647,31.2,100,0,23.375,0,1.13
562.292,0.008950401,0,84.45121026,77.90514102,0.527768057,-2.853264514,647,31.2,100,0,23.375,0,1.13
562.392,0.008910535,0,84.46079657,77.89556659,0.50834787,-2.940930674,647,31.2,100,0,23.375,0,1.13
562.492,0.008950401,0,84.43203771,77.89556659,0.550424941,-2.841310037,648,31.2,100,0,23.375,0,1.13
562.592,0.008910535,0,84.42245146,77.87641774,0.531004755,-2.885143117,648,31.2,100,0,23.375,0,1.13
562.692,0.008990268,0,84.41286523,77.88599216,0.485690985,-2.948900325,648,31.2,100,0,23.375,0,1.13
562.792,0.008950401,0,84.40327902,77.87641774,0.524531359,-2.841310037,648,31.2,100,0,23.375,0,1.13
562.892,0.008910535,0,84.41286523,77.84769452,0.518057963,-2.881158292,648,31.2,100,0,23.375,0,1.13
562.992,0.008910535,0,84.40327902,77.87641774,0.485690985,-2.845294863,648,31.2,100,0,23.375,0,1.13
563.092,0.008950401,0,84.41286523,77.84769452,0.4630341,-2.845294863,648,31.2,100,0,23.375,0,1.13
563.192,0.008910535,0,84.40327902,77.84769452,0.50834787,-2.877173467,648,31.2,100,0,23.375,0,1.13
563.292,0.008870668,0,84.38410666,77.83812012,0.479217589,-2.90905207,648,31.2,100,0,23.375,0,1.13
563.392,0.008950401,0,84.38410666,77.83812012,0.492164381,-2.936945849,648,31.2,100,0,23.375,0,1.13
563.492,0.008910535,0,84.34576218,77.82854573,0.475980892,-2.893112768,648,31.2,100,0,23.375,0,1.13
563.592,0.008910535,0,84.35534827,77.81897135,0.505111172,-2.837325212,648,31.2,100,0,23.375,0,1.13
563.692,0.008870668,0,84.36493438,77.80939697,0.472744194,-2.877173467,648,31.2,100,0,23.375,0,1.13
563.792,0.008870668,0,84.34576218,77.78067386,0.524531359,-2.881158292,648,31.2,100,0,23.375,0,1.13
563.892,0.008870668,0,84.3361761,77.78067386,0.488927683,-2.765598353,648,31.2,100,0,23.375,0,1.13
563.992,0.008950401,0,84.28824603,77.79024823,0.498637776,-2.853264514,648,31.2,100,0,23.375,0,1.13
564.092,0.008870668,0,84.32659005,77.78067386,0.459797403,-2.940930674,648,31.2,100,0,23.375,0,1.13
564.192,0.008870668,0,84.307418,77.78067386,0.485690985,-2.86521899,648,31.2,100,0,23.375,0,1.13
564.292,0.008830801,0,84.307418,77.78067386,0.482454287,-2.853264514,648,31.2,100,0,23.375,0,1.13
564.392,0.008910535,0,84.31700402,77.76152516,0.485690985,-2.837325212,648,31.2,100,0,23.375,0,1.13
564.492,0.008910535,0,84.28824603,77.74237647,0.446850611,-2.924991372,648,31.2,100,0,23.375,0,1.13
564.592,0.008870668,0,84.28824603,77.74237647,0.472744194,-2.917021721,648,31.2,100,0,23.375,0,1.13
564.692,0.008910535,0,84.28824603,77.74237647,0.453324007,-2.905067245,645,31.2,100,0,23.375,0,1.13
564.792,0.008830801,0,84.26907414,77.71365349,0.459797403,-2.917021721,645,31.2,100,0,23.375,0,1.13
564.892,0.008870668,0,84.26907414,77.74237647,0.453324007,-2.853264514,645,31.2,100,0,23.375,0,1.13
564.992,0.008990268,0,84.24031645,77.72322781,0.440377216,-2.845294863,645,31.2,100,0,23.375,0,1.13
